ID,Slug,Name,"Date Created",Author,Description,Excerpt,Status,Categories,Tags,Price,Files,"File Download Limit","Featured Image",SKU,Notes,Sales,Earnings
27937,parent-ministry-starter-kit,"Parent Ministry Starter Kit","2019-07-08 02:21:54",74,"Looking to step up your partnership with Parents as you disciple teens? This Parent Ministry starter kit is a great resource to bring identity and awareness to your efforts, and in turn, improve both your Parent Ministry and your Youth Ministry.

This download contains:

+ several announcement slides, from your basic Parent Ministry slide to inform Parents you want to partner with them, to Parent Meeting Announcement slides and more, all fully editable! (Note: the version in the thumbnail contains &lt;a href=&quot;https://www.lightstock.com/photos/blue-plastic-chairs-in-rows&quot;&gt;an image&lt;/a&gt;&nbsp;that is not included in this package, but can and should be downloaded from there)

+ We've also included several slides to use at your next Parents Meeting to explain your ministries strategy in partnering with Parents, and why you feel its important.

+ You'll also get a great survey card template to get feedback from your parents on how you can better partner together!

+ A fully editable business card for your Parent Ministry to help get Parents Connected to what you are doing.

+ Parent Ministry logo you can customize for your church!",,publish,,,15.00,https://s3.amazonaws.com/YouthMin/Ben/Administration/Parent+Ministry+Starter+Kit.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/parent-ministry-starter-kit-youth-ministry-download-resource.jpg,,,0,0
159947,parent-emails-vol-1,"Parent Emails Vol. 1","2019-01-11 02:33:20",13,"This download includes thirteen ready to go parent letters that are meant to encourage and equip your parents as you communicate with them. Here is the list that is included in the document.

1. Responding as a Parent to Technology
2. Parental Reminder
3. Basic Parenting
4. Leading Strategy
5. Your Greatest Impact
6. Ask Your Student Why?
7. The Heartbeat of the Ministry
8. Thankfulness is a Fire Worth Spreading
9. What is Your Child Hearing?
10. The Why Affects the How
11. Making the Most of It
12. New Years
13. Anxiety",,pending,Uncategorized,,20.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Parent+Material+Emails.docx,-1,,,,0,0
224363,parent-email-kit,"Parent email kit","2019-03-11 02:37:14",74,"How often do we hear, or even say, that youth ministry should partner with parents?

But what does that actually look like?

Too often, we can get caught up in the busyness of ministry that we don't do the things we want to do, that we know we should do - like partner with parents.

There is far more to partnering with parents than just this resource, but this kit goes a long way in helping us move our ministries from simply sending home a newsletter informing parents of what we're doing, to a place where we are building connections and ministry moments with parents.

This download comes with 5 trench tested, pre-made emails that are ready to go for different situations that come up all the time in youth ministry. But more than just ready to go emails for parents, it's a guide meant to help you enhance your overall email strategy, and tailor fit your why and how behind the emails to make them really work for you.

The best part is, you don't need any software. The emails come in a word document for easy copy and pasting, and the guide is a .pdf.","&lt;ul&gt;
 	&lt;li&gt;5 email scripts&lt;/li&gt;
 	&lt;li&gt;working guide for better communication&lt;/li&gt;
 	&lt;li&gt;ready to go, copy and paste&lt;/li&gt;
&lt;/ul&gt;",publish,"Admin Tools","communication | emails | parents",10.00,https://s3.amazonaws.com/YouthMin/Ben/Administration/Parent_emails.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Product_Image3-3.jpg,,,0,0
224468,parent-chats-2,"Parent Chats","2019-01-11 02:37:47",15,"Many times parents come to you looking for help on a specific topic. And it's never just one at a time, there's always multiple topics that need to be covered. Parents in today's world are looking for help when it comes to raising their teens. They want their kids to follow Christ, but in a culture that doesn't always agree with what the Bible teaches, it can be difficult.

Sometimes, parents just struggle with specific topics and want to be more informed. Or maybe, there's just a specific need that is happening that you want to share with your parents in order to strengthen their family.

This pack has four fully editable Parent Chats covering topics that are relevant to parents in your church.

These four chats cover:

Leading Your Family In Faith At Home
Unsocial Media: How technology is changing our relationships
How to get your kid to talk when they won't talk to you
Let's talk about sex and dating

The content has been created, the research has been done, and now you can strengthen your families in the topics that they're looking to learn about.

&amp;nbsp;

&lt;em&gt;&lt;strong&gt;But Wait! This resource is also part of YouthMin.org's Ultimate Youth Ministry bundle! While you're more than welcome to purchase this resource individually, you can grab it as part of our massive resource pack that saves over 94%! Grab this, and an additional 100+ resources!&lt;/strong&gt;&lt;/em&gt;","&lt;ul&gt;
 	&lt;li&gt;Four full manuscripts in Pages and .doc format&lt;/li&gt;
 	&lt;li&gt;Title slides and background slides for presentations&lt;/li&gt;
 	&lt;li&gt;Relevant topics to help parents talk at home:
&lt;ul&gt;
 	&lt;li&gt;Leading Your Family In Faith At Home&lt;/li&gt;
 	&lt;li&gt;Unsocial Media: How technology is changing our relationships&lt;/li&gt;
 	&lt;li&gt;How to get your kid to talk when they won't talk to you&lt;/li&gt;
 	&lt;li&gt;Let's talk about sex and dating&lt;/li&gt;
&lt;/ul&gt;
&lt;/li&gt;
&lt;/ul&gt;",publish,"Sermon Series",parents,15,https://s3.amazonaws.com/YouthMin/RyanAkers/Parent_Chats.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Parent-Chats.jpg,,,0,0
184613,parent-chats,"Parent Chats","2019-01-11 02:34:27",74,"I'm a big believer that one of the best things a Youth Pastor can do for the growth of their student ministry is keep open lines of communication with Parents. It's just way to easy to see that the long-term health of a group is connected to parent buy-in.

One way to keep great communication with parents is to simply call them! In today's day, we'd much rather text, but calls are a lot easier and take only a minute or so, and go a long way with building greater parent connections.

This resource is designed to help you do that, even using an easy and natural cause for the call - transitions. With spring coming, you've got a handful of students who will be moving from 5th grade into your middle school ministry, students moving from 8th to 9th grade, and students graduating. If you called no one else but these parents, you'd still see a great return on the investment of time!

So download this pack of parent chats! It contains 5 total scripts you can easily edit and customize, and use yourself as well as pass on to your leaders to use as well. Scripts for students transitioning in or out of your ministry, for families who visit your church on Sunday, and a letter template to send to parents introducing yourself!

&lt;strong&gt;Grab it today and start improving your parent ministry!&lt;/strong&gt;",,publish,"Admin Tools","parent ministry",10.00,https://s3.amazonaws.com/YouthMin/Ben/Administration/Phone_Scripts.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/parent-ministry-phone-calls.jpg,,,0,0
158598,parent-breakfast-kit,"Parent Breakfast Kit","2019-01-11 02:32:25",2,"The Parent Breakfast kit is designed to help your youth leaders and volunteers connect with the parents of the students in your ministry as well as for the parents to meet the adults in the church working with their child. Youth leaders and volunteers have the unique opportunity to give a family a rare and precious gift. You have the chance to put another adult in the life of someone&rsquo;s son or daughter.&nbsp;Two combined influences are greater, stronger, more powerful than anything either of us could do alone.

This event will work not only in student ministries but also children ministries. Included in this kit:

3 Event Graphics (Postcard, Powerpoint/Screen, and Social Media) (.jpeg)

Parent Breakfast Guide which details how to promote the event, structure of the breakfast, and follow up suggestions) (.doc)

Youth Leader Guide &amp;amp; Conversation Starters (.doc)

Parent Breakfast Letter to Parents (.doc)

Parent Breakfast Letter to Youth Volunteers (.doc)",,draft,Uncategorized,,10.00,https://s3.amazonaws.com/YouthMin/William+Witkovsky/Social+Media/Parent_Breakfast.zip,-1,,,,0,0
154542,parables,Parables,"2019-01-11 02:31:41",13,"When you read through the Gospel accounts in Scripture, you inevitably encounter a parable and ask the question, &ldquo;Why does Jesus teach like this?&rdquo; Around one-third of Jesus&rsquo; teaching is in parables. Parables seem to trip every reader up and not only wonder &lt;em&gt;why&lt;/em&gt; Jesus taught like this, but &lt;em&gt;what&lt;/em&gt; Jesus meant by His parables. If you have ever wanted a deeper understanding of Jesus&rsquo; parables, then this is a great starting point for you to begin understanding and applying the great parables of Jesus Christ.

&lt;u&gt;What&rsquo;s a parable?&lt;/u&gt;

A parable has a very broad meaning in Scripture. A parable can be a proverb (Luke 4:23), a riddle (Mk 3:23), a comparison (Mt 13:33), a contrast (Lk 18:1&ndash;8) and both simple stories (Lk 13:6&ndash;9) and complex stories (Mt 22:1&ndash;14). This broad term is used by Jesus as his primary way on teaching about the Kingdom of God, or heaven, and the character of God. A parable is characterized by an example that elicits thought by placing examples side by side to illustrate a point.

SERIES OVERVIEW
&lt;ul&gt;
 	&lt;li&gt;&lt;strong&gt;The Parable of the Sower&lt;/strong&gt; // Matthew 13:10-13&lt;/li&gt;
 	&lt;li&gt;&lt;strong&gt;The Parable of the Prodigal Son&lt;/strong&gt; // Matthew 13:34; Mark 4:34&lt;/li&gt;
 	&lt;li&gt;&lt;strong&gt;The Parable of the Sower&lt;/strong&gt; // Mark 4:11; Luke 8:10&lt;/li&gt;
 	&lt;li&gt;&lt;strong&gt;The Parable of the Tower Builder and Warring King&lt;/strong&gt; // Luke 12:41&lt;/li&gt;
&lt;/ul&gt;
Purchase includes: Series graphics (psd/jpeg) and four word for word manuscripts. As a bonus, the last message has discussion questions to wrap up the series in small groups!",,publish,"Sermon Series",,12.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Parables.zip,-1,,,,0,0
53745,overwhelm-teaching-theme-design-package,"Overwhelm Teaching Theme Design Package","2019-01-11 02:25:22",64,"Helping students grasp the amazing power, love, grace, and forgiveness of our God is no simple task. Our hope is that this design package will help you as you plan your next series, retreat, or teaching calendar. Featuring a subtle wave, bold blue colors, sunburst title, and space for details, this design will be a great addition to your next lesson series!

This design package includes:
&lt;ul&gt;
 	&lt;li&gt;11x17 PSD Poster Design&lt;/li&gt;
 	&lt;li&gt;1920x1080 HD PSD file for projection&lt;/li&gt;
 	&lt;li&gt;Square Instagram-ready PSD for social media&lt;/li&gt;
 	&lt;li&gt;FB Cover PSD for your event's FB page&lt;/li&gt;
 	&lt;li&gt;Tshirt design AI and PSD files of the 'Overwhelm' title (print ready)&lt;/li&gt;
&lt;/ul&gt;
&lt;em&gt;NOTE: Fonts used are Canter Bold and Canter Strips, both included in the ZIP file. &nbsp;You are downloading Photoshop files and you will need Photoshop or an alternative to edit these files.&lt;/em&gt;",,publish,Events,Keith,5.00,https://s3.amazonaws.com/YouthMin/Keith/OverwhelmTheme.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Overwhelm-KP-Main.jpg,,,0,0
99487,overstated-fall-edition,"Overstated: Fall Edition","2019-01-11 02:28:51",1,"You know that friend that says a lot of words unnecessarily? Or have you ever read the Amplified version of the Bible? Well this game is for those people. We will put up a long phrase that describes really simple every day things we all know. This specific version is Fall themed!",,draft,Uncategorized,,3.00,https://s3.amazonaws.com/YouthMin/Frank/Games/OVERSTATED.zip,-1,,,,0,0
171960,overcoming-obstacles-a-study-of-the-life-of-esther,"Overcoming Obstacles: A Study of the Life of Esther","2019-01-11 02:33:47",9,"This 3-part series focuses on the courageous life of Esther, Queen of Persia, and her pursuit of the saving of the Jewish people. Although Esther was a Jew, she was elected Queen because of her beauty. God used her to save His people from extinction. In similar ways, God can use us, as ordinary people, to do great things for the Kingdom.

&amp;nbsp;

This download contains 3 weeks of message transcripts and &nbsp;sermon graphics.",,publish,Uncategorized,,12.00,https://s3.amazonaws.com/ymbcampbell/Overcoming_Obstacles.zip,-1,,,,0,0
179031,over-under-valentines-day-edition,"Over Under Valentine's Day Edition","2019-01-11 02:33:55",15,"Need to know the most random information about Valentine's Day? Know how many cards are sent annually? Know how much the average person spends for the holiday? This fun, on-screen game will teach you useless information, while testing your knowledge.

The game comes complete with questions available in Keynote, PowerPoint, or JPEG images to be plugged into your presentation software of choice.","26 Photos
Powerpoint and Keynote Formats
ProPresenter Ready Images",publish,Games,"games | powerpoint game | valentines day",4,https://s3.amazonaws.com/YouthMin/RyanAkers/OverUnderValentine's.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/OUVD1.jpg,,,0,0
157854,over-under-christmas-edition,"Over/Under Christmas Edition","2019-01-11 02:32:22",15,"Over/Under is back and ready for Christmas! Need some random facts on Christmas statistics? Know how many turkeys are consumed each Christmas in the US? Happen to remember how fast Santa Clause would have to travel if he were to deliver presents to every house on Christmas Eve? If so, then this game is for you! Students will have a blast guessing whether the numbers given are over or under.

This game comes with three ready-to-go versions: Keynote, Powerpoint, and simple images ready to drop into the presentation software of your choice. 28 slides total!","&lt;ul&gt;
 	&lt;li&gt;28 ready to go images&lt;/li&gt;
 	&lt;li&gt;Keynote Presentation&lt;/li&gt;
 	&lt;li&gt;Powerpoint Presentation&lt;/li&gt;
&lt;/ul&gt;",publish,Games,"christmas | game | powerpoint game",4,https://s3.amazonaws.com/YouthMin/RyanAkers/Over+Under+Christmas.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/OU-CE.jpg,,,0,0
154819,over-under,Over/Under,"2019-01-11 02:31:58",15,"Like random trivia involving numbers? Think you know how much Chick-Fil-A Sauce was purchased by stores in 2014? Know how much eye drop solution would cost if you purchased it by the gallon?

This random screen game will be informative and fun as students guess whether the true number is over the amount listed, or under.

&lt;strong&gt;GAME INCLUDES&lt;/strong&gt;
32 - Game Slides (JPEG, Keynote, PPT)","32 - Game Slides (JPEG)
Full Powerpoint and Keynote files",publish,Games,"game | powerpoint game",4,https://s3.amazonaws.com/YouthMin/RyanAkers/Over+Under+Game.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/OU-1.jpg,,,0,0
196373,outside-the-lines,"Outside the Lines","2019-09-30 02:35:03",18,"Jesus did not do what everyone expected him to do. He followed God's plan, not anyone else's agenda. The Pharisees had come up with these nice, neat lines of how to live a 'righteous' life, and Jesus came along and colored outside the lines. They hated him for it, but it turns out that Jesus coloring outside the lines is great news for us!

This download comes with 4 message transcripts for 4 weeks of teaching content.",,publish,"Sermon Series","Different | Expectations | Jesus | Life of Jesus",10.00,https://s3.amazonaws.com/YouthMin/Ben+Marshall/Outside_the_Lines.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/02/outside-the-lines-sermon-series.jpg,,,0,0
260835,outcast-full-night-of-programming,"Outcast - Full Night of Programming","2019-07-15 09:40:41",8687,"Outcast is a full night of programming (message, session slides, and small group guide). It is designed to show students that Jesus came to Earth for people who were nothing like Him!","Outcast is a full night of programming (message, session slides, and small group guide). It is designed to show students that Jesus came to Earth for people who were nothing like Him!",publish,"Sermon Series","faith | identity | Jesus | message | outcast | small group questions | small groups",5.00,https://s3.amazonaws.com/YouthMin/jmcclarnon/OUTCAST_JordanMcClarnon.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/06/outcast-night-of-programming.jpg,,,0,0
27946,outbreak-zombie-event-advertising,"Outbreak Zombie Event Advertising","2019-01-11 02:22:02",64,"OUTBREAK! This event advertising package is designed to help you create a huge buzz for your next zombie themed event or activity or even for a scary sort of game night. This package boasts an 11x17 poster design sure to grab your students&rsquo; attention, as well as an HD projection slide and an Instagram image. All the files are .PSD files that are fully customizable so you can add your date, times, details, and website. Happy apocalypse.

Package includes:
&lt;ul&gt;
 	&lt;li&gt;11x17 Poster Design (PSD)&lt;/li&gt;
 	&lt;li&gt;1280x720 HD Projection Slide (PSD)&lt;/li&gt;
 	&lt;li&gt;1280x1280 Instagram Image (PSD)&lt;/li&gt;
 	&lt;li&gt;11x17 Poster (JPEG) for reference&lt;/li&gt;
&lt;/ul&gt;
&lt;em&gt;NOTE: You are downloading Photoshop files. &nbsp;You will need Adobe Photoshop or an alternative to open and edit these files. &nbsp;You will also need a working knowledge of Photoshop to edit them.&lt;/em&gt;",,publish,,,6.00,https://s3.amazonaws.com/YouthMin/Keith/OutbreakZombieEventAd.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/OutbreakEvent-KP-Main.jpg,,,0,0
27916,out-of-focus-sermon-series-graphic,"Out of Focus Sermon Series Graphic","2019-01-11 02:21:38",1,"&lt;div&gt;Need inspiration for teaching series for the coming year? How about this graphics package for you to use with your teaching!&lt;/div&gt;
&lt;div&gt;&lt;/div&gt;
&lt;div&gt;Included is a Title slide and 1 content slide to be used. Included also is the PSD file.&lt;/div&gt;
The size of the JPEG images are 3850x2975 pixels (11x8.5)",,pending,,,0.00,https://s3.amazonaws.com/YouthMin/William+Witkovsky/Freebies/Out+of+Focus/Out+of+Focus+with+PSD.zip,-1,,,,0,0
214198,original-squads-2,"Original Squads 2","2019-01-11 02:35:37",58,"In this screen-based game, students will look at 'original squads' from classic shows to try and see if they have the sitcom knowledge to determine which show they are from. This is a fun game for any type of group setting and allows for competition, whether it is individual or team based!

Comes ready to go in powerpoint and as individual images, so you can download and use it right away!",,publish,Games,,4,https://s3.amazonaws.com/YouthMin/Ben+Lock/OriginalSquads2.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Main-Title-2.jpg,,,0,0
243333,original-series-game,"Original Series Game","2019-01-23 09:30:52",23,"Test your students binge watching&nbsp;knowledge with this fun game! Pictures from popular shows like A Series of Unfortunate Events, Man in the High Castle, and others will appear on the screen. If they guess the show name and network correct they get the points, if not, the other team has a chance to answer.","&lt;ul&gt;
 	&lt;li&gt;Included - ProPresenter Game/Slides&lt;/li&gt;
 	&lt;li&gt;Included - PowerPoint Game/Slides&lt;/li&gt;
&lt;/ul&gt;",publish,Games,"admin tools | games",4,https://s3-us-west-2.amazonaws.com/joestull/Games/Original+Series+Game.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Original-Game.jpg,,"Thank you for your order!",0,0
187651,ordinarily-star-wars-edition,"Ordinarily Star Wars Edition","2019-01-24 02:34:45",55,"Ordinarily is a game that basically gets the order right!

This is a screen game, that is half trivia and half common sense. On each slide, four lists will be shown of the same items, just in different orders. Players must determine which list is sequenced correctly based on the criteria given on the slide. Players cast their vote based on the color under the correct list. Included in this game are 10 questions and answers, plus a sample question and answer, and a title slide.

There are several ways to play this. You can call up a handful of players to participate, and on each question, only those who get the correct answer can stay for the next question and those who got it wrong get replaced with new players. You can have players give their answer by saying the color, showing the color from a set of papers you hand them, running to someplace in the room that has that color and pointing to it or moving to a designated spot in the room for each color. You can even have savage eliminations by letting only the first person to reach the correct spot in the room stay in for the next round. Give a prize to the people with the most right answers, or to the people who lasted the longest without getting eliminated!","&lt;ul&gt;
 	&lt;li&gt;Each slide has four lists of the same items in different orders&lt;/li&gt;
 	&lt;li&gt;Players must determine which list is sequenced correctly based on the criteria given on the slide&lt;/li&gt;
 	&lt;li&gt;Players cast their vote based on the color under the correct list&lt;/li&gt;
 	&lt;li&gt;Included in this game are 10 questions and answers&lt;/li&gt;
 	&lt;li&gt;Included sample question and answer&lt;/li&gt;
 	&lt;li&gt;Included title slide&lt;/li&gt;
&lt;/ul&gt;",publish,Games,"game | Star Wars",4,https://s3.amazonaws.com/jasonsell/Ordinarily_StarWars.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/PI_Ordinarily_SWE.jpg,,,0,0
187653,ordinarily-bible-edition,"Ordinarily Bible Edition","2019-01-24 02:33:45",55,"Ordinarily is a game that basically gets the order right!

This is a screen game, that is half trivia and half common sense. On each slide, four lists will be shown of the same items, just in different orders. Players must determine which list is sequenced correctly based on the criteria given on the slide. Players cast their vote based on the color under the correct list. Included in this game are 10 questions and answers, plus a sample question and answer, and a title slide.

There are several ways to play this. You can call up a handful of players to participate, and on each question, only those who get the correct answer can stay for the next question and those who got it wrong get replaced with new players. You can have players give their answer by saying the color, showing the color from a set of papers you hand them, running to someplace in the room that has that color and pointing to it or moving to a designated spot in the room for each color. You can even have savage eliminations by letting only the first person to reach the correct spot in the room stay in for the next round. Give a prize to the people with the most right answers, or to the people who lasted the longest without getting eliminated!","&lt;ul&gt;
 	&lt;li&gt;On each slide, four lists will be shown of the same items, just in different orders&lt;/li&gt;
 	&lt;li&gt;Players must determine which list is sequenced correctly based on the criteria given on the slide&lt;/li&gt;
 	&lt;li&gt;Players cast their vote based on the color under the correct list&lt;/li&gt;
 	&lt;li&gt;Included in this game are 10 questions and answers&lt;/li&gt;
 	&lt;li&gt;Includes a sample question and answer&lt;/li&gt;
 	&lt;li&gt;Includes a title slide&lt;/li&gt;
&lt;/ul&gt;",publish,Games,"Bible trivia | game",4,https://s3.amazonaws.com/jasonsell/Ordinarily_Bible_Edition.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/PI_Ordinarily_BE.jpg,,,0,0
243530,onehundred-fire-emoji-sweatshirt,"💯 + 🔥 Emoji Sweatshirt","2019-01-23 11:14:08",7594,"&lt;img class=&quot;size-full wp-image-243543 alignright&quot; src=&quot;https://youthmin.local:8890/wp-content/uploads/2019/01/Product_Image_fire_Sweatshirt_thumb.gif&quot; alt=&quot;&quot; width=&quot;220&quot; height=&quot;220&quot; /&gt;

&lt;strong&gt;On Sale For $6.99 - Ending Soon&lt;/strong&gt;

Need a sweatshirt that your students will wear everywhere? It's your special day! We made it so simple for you. All you have to do is purchase the 💯Hundred + 🔥Fire Emoji Sweatshirt design... Order shirts... Give to students... Watch your ministry grow wearing this sweatshirt today and every day.

Each design comes with the Adobe Illustrator files &amp;amp; the PNG ready to upload and order.

Included:
&lt;ul&gt;
 	&lt;li&gt;Transparent background PNG files&lt;/li&gt;
 	&lt;li&gt;Adobe Illustrator files&lt;/li&gt;
&lt;/ul&gt;","&lt;ul&gt;
 	&lt;li&gt;Transparent background PNG files&lt;/li&gt;
 	&lt;li&gt;Adobe Illustrator files&lt;/li&gt;
&lt;/ul&gt;
&amp;nbsp;",pending,"Clothing Design","clothing | emoji",12,https://youthmin.local:8890/wp-content/uploads/woocommerce_uploads/2019/01/Product_onehundred-fire_Sweatshirt.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Product_Image_fire_Sweatshirt.gif,,,0,0
157262,one-off-sermon-be,"One Off Sermon: Be.","2019-01-11 02:32:21",15,"Many times we get caught up in doing things for God, and we miss out on the fact that doing does not mean we are actually BEING a Christ follower. This one off message will challenge students to make sure they are not trying to work to prove themselves, but instead rely on living a life that is built on being like Christ.

This sermon comes with a .doc and .pages file, as well as title slide and background for the sermon.","Fully editable sermon manuscript

Title slide and background slide",publish,"Sermon Series",,3.00,https://s3.amazonaws.com/YouthMin/RyanAkers/Be.+One+Off.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/BE.jpg,,,0,0
81077,one-off-message-bundle,"One-off Message Bundle","2019-01-11 02:26:40",1,"Five one-off messages to help you fill in your youth calendar between series or go to messages when you are speaking at a christian school's chapel. &lt;strong&gt;You get 5 messages for the price of 3!&lt;/strong&gt;

&lt;a href='https://youthmin.local:8890/downloads/humility-one-off-message/' target='_blank' rel=&quot;noopener noreferrer&quot;&gt;Humility&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/humility-one-off-message/' target='_blank' rel='attachment wp-att-81074 noopener noreferrer'&gt;&lt;img class='alignnone size-medium wp-image-81074' src='https://youthmin.local:8890/wp-content/uploads/edd/2016/04/HUMILITY-300x243.png' alt='HUMILITY' width='300' height='243' /&gt;&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/hope-one-off-message/' target='_blank' rel=&quot;noopener noreferrer&quot;&gt;Hope&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/hope-one-off-message/' target='_blank' rel='attachment wp-att-81061 noopener noreferrer'&gt;&lt;img class='alignnone size-medium wp-image-81061' src='https://youthmin.local:8890/wp-content/uploads/edd/2016/04/HOPE-300x243.png' alt='HOPE' width='300' height='243' /&gt;&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/action-one-off-message/'&gt;Action&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/action-one-off-message/' target='_blank' rel='attachment wp-att-81054 noopener noreferrer'&gt;&lt;img class='alignnone size-medium wp-image-81054' src='https://youthmin.local:8890/wp-content/uploads/edd/2016/04/ACTION-300x243.png' alt='ACTION' width='300' height='243' /&gt;&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/psalm-23-one-off-message/'&gt;Psalm 23&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/psalm-23-one-off-message/' target='_blank' rel='attachment wp-att-32117 noopener noreferrer'&gt;&lt;img class='alignnone size-medium wp-image-32117' src='https://youthmin.local:8890/wp-content/uploads/edd/2015/05/PSALM23STORE-300x243.jpg' alt='PSALM23STORE' width='300' height='243' /&gt;&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/prodigal-son-message/'&gt;Prodigal Son&lt;/a&gt;

&lt;a href='https://youthmin.local:8890/downloads/prodigal-son-message/' target='_blank' rel='attachment wp-att-42932 noopener noreferrer'&gt;&lt;img class='alignnone size-medium wp-image-42932' src='https://youthmin.local:8890/wp-content/uploads/edd/2015/08/Store-300x243.jpg' alt='youth group sermon' width='300' height='243' /&gt;&lt;/a&gt;",,draft,Calendars,,9.00,"https://s3.amazonaws.com/YouthMin/Frank/Sermon+Series/Humility.zip | https://s3.amazonaws.com/YouthMin/Frank/Sermon+Series/Hope.zip | https://s3.amazonaws.com/YouthMin/Frank/Sermon+Series/Action.zip | https://s3.amazonaws.com/YouthMin/Frank/Sermon+Series/Psalm23.zip | https://s3.amazonaws.com/YouthMin/Frank/Sermon+Series/ProdigalSonMessage.zip",-1,,,,0,0
